0 27.3
5 25.0
10 24.3
15 25.9
20 25.9
25 26.3
30 23.9
35 24.3
40 22.3
45 23.9
50 24.7
55 24.8
60 24.5
65 23.1
70 23.6
75 24.3
80 24.0
85 25.0
90 24.6
95 23.1
100 23.4
105 23.8
110 24.1
115 22.8
120 23.5
125 23.9
130 24.1
135 24.4
140 24.1
145 24.6
150 25.1
155 25.0
160 23.3
165 24.8
170 25.1
175 24.4
180 24.8
185 24.2
190 23.4
195 25.4
200 25.3
