0 9.4
5 17.4
10 24.3
15 23.3
20 21.7
25 22.4
30 22.1
35 25.3
40 22.9
45 24.6
50 22.3
55 24.4
60 17.9
65 19.4
70 24.4
75 21.5
80 22.2
85 21.5
90 23.1
95 23.7
100 22.6
105 23.2
110 22.4
115 23.0
120 15.9
125 16.1
130 23.0
135 24.1
140 21.7
145 23.7
150 25.2
155 23.7
160 21.7
165 23.1
170 22.0
175 22.2
180 15.5
185 18.9
190 21.4
195 24.1
200 25.8

