0 6.1
5 6.1
10 3.3
15 3.4
20 3.2
25 3.3
30 3.2
35 3.6
40 4.1
45 3.6
50 3.4
55 3.9
60 3.9
65 4.0
70 4.1
75 4.2
80 4.1
85 4.0
90 4.1
95 4.0
100 4.2
105 4.2
110 4.2
115 4.2
120 4.2
125 4.2
130 4.3
135 4.2
140 4.1
145 4.2
150 4.2
155 4.3
160 4.0
165 4.1
170 4.2
175 4.4
180 4.3
185 4.2
190 4.1
195 3.9
200 4.3
