5 29.2
10 30.2
15 28.9
20 28.8
25 28.2
30 29.6
35 30.4
40 28.5
45 29.7
50 30.4
55 30.1
60 28.5
65 29.2
70 30.1
75 31.4
80 31.4
85 31.3
90 30.8
95 29.5
100 31.2
105 31.0
110 31.7
115 31.2
120 31.1
125 31.2
130 30.7
135 31.0
140 29.7
145 30.9
150 32.1
155 30.6
160 29.1
165 29.5
170 29.7
175 29.7
180 30.8
185 28.9
190 30.3
195 32.0
200 32.8

