2    152.2
4    267.7
6    353.7
8    545.5
10    715.05
12    814.25
14    922.85
16    1082.9
18    1157.9
20    1251.1
22    1357.1
24    1409.25
26    1534.05
28    1645.35
30    1753.0
32    1975.65
34    2107.4
36    2196.75
38    2345.2
40    2471.7
42    2601.3
44    2750.7
46    2884.4
48    3020.2
50    3240.9
52    3373.95
54    3503.4
56    3573.15
58    3676.05
60    3820.35
62    3891.55
64    4021.4
