2    142.45
4    240.05
6    349.95
8    457.15
10    516.4
12    627.6
14    752.6
16    813.2
18    891.1
20    989.95
22    1040.75
24    1192.15
26    1245.4
28    1315.45
30    1462.9
32    1570.5
34    1667.2
36    1784.3
38    2058.2
40    2058.4
42    2185.15
44    2311.4
46    2565.85
48    2676.75
50    2704.25
52    2808.25
54    3205.35
56    3225.4
58    3286.6
60    3452.65
62    3633.55
64    3801.6
