2    132.6
4    231.05
6    295.0
8    362.75
10    443.6
12    528.35
14    610.05
16    681.85
18    815.95
20    910.7
22    920.45
24    955.15
26    1153.75
28    1196.1
30    1312.35
32    1473.4
34    1504.35
36    1584.15
38    1739.1
40    1542.1
42    1675.55
44    1861.2
46    1787.3
48    1952.65
50    2211.9
52    2282.25
54    2379.45
56    2609.55
58    2509.45
60    2505.7
62    2866.7
64    2930.4
