2    38.06
4    46.31
6    41.15
8    47.505
10    74.83
12    79.01
14    71.665
16    77.115
18    72.965
20    65.605
22    69.11
24    69.15
26    75.14
28    75.425
30    73.405
32    72.635
34    73.505
36    72.57
38    78.765
40    72.08
42    76.955
44    77.345
46    68.655
48    75.465
50    68.41
52    63.555
54    67.195
56    61.7
58    56.715
60    63.735
62    60.0
64    75.55
