2    37.99
4    37.7
6    42.88
8    41.54
10    57.54
12    55.62
14    57.86
16    60.67
18    62.19
20    65.28
22    63.6
24    54.95
26    52.84
28    56.51
30    58.0
32    68.06
34    68.42
36    74.79
38    62.23
40    56.42
42    66.91
44    61.22
46    60.85
48    66.28
50    64.71
52    58.6
54    52.48
56    52.67
58    63.74
60    66.2
62    72.26
64    67.7
