2    40.22
4    38.53
6    35.25
8    40.97
10    66.08
12    66.74
14    46.35
16    64.92
18    49.88
20    60.11
22    65.04
24    69.6
26    61.22
28    65.3
30    60.95
32    68.58
34    63.26
36    69.32
38    63.41
40    63.53
42    59.36
44    51.6
46    70.97
48    66.83
50    63.19
52    64.23
54    62.09
56    60.49
58    59.04
60    68.46
62    77.32
64    60.68
