2    35.36
4    33.155
6    36.97
8    33.305
10    57.745
12   54.205
14   51.14
16   55.58
18   52.75
20    53.695
22    51.615
24    58.235
26    51.535
28    57.31
30    56.365
32    55.39
34    62.59
36    51.84
38    55.37
40    56.25
42    58.855
44    55.805
46    54.35
48    60.96
50    54.3
52    53.755
54    59.59
56    57.975
58    53.225
60    55.865
62    54.585
64    55.14
